albumid,event,name,price,salt,sort_by_rating,time,userid
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,420
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,421
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,422
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,423
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
4,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
10,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
15,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,424
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,425
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
9,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,426
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
3,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,427
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,428
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,429
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
15,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,430
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
10,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,431
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
1,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
8,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
15,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,432
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
11,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
19,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,433
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
1,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,434
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,435
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
17,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,436
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
0,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
8,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
16,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,437
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
1,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
